,Ticker,Parametro Utilizado,Resultado 12 meses,Resultado 3 meses,Total de operações,Operações vencedoras,Operações perdedoras,Operações vencedoras(%),Operações Perdedoras(%),Maior DD da operação,Maior ganho da operação,Lucro Médio
2023-01-18,SUZB3.SA,-3.6,-2.96,-2.04,5,4,1,80.0,20.0,-2.93,0.34,-0.02
2023-01-18,SUZB3.SA,-3.7,-3.53,-1.99,4,3,1,75.0,25.0,-2.84,0.4,-0.02
2023-01-18,SUZB3.SA,-3.8,-3.45,-1.57,4,3,1,75.0,25.0,-2.73,0.5,-0.02
2023-01-18,SUZB3.SA,-3.9,-3.89,-1.19,4,3,1,75.0,25.0,-2.64,0.61,-0.01
2023-01-18,SUZB3.SA,-4.0,-3.42,-0.77,4,3,1,75.0,25.0,-2.53,0.69,-0.01
2023-01-18,SYNE3.SA,-0.5,-41.99,-0.56,78,39,39,50.0,50.0,-8.75,9.52,-0.01
2023-01-18,SYNE3.SA,-0.6,-26.04,5.32,77,41,36,53.25,46.75,-8.75,9.76,0.06
2023-01-18,SYNE3.SA,-0.7,-25.59,12.16,77,41,36,53.25,46.75,-8.55,9.76,0.14
2023-01-18,SYNE3.SA,-0.8,-20.8,18.71,76,41,35,53.95,46.05,-8.55,9.76,0.21
2023-01-18,SYNE3.SA,-0.9,-5.42,26.94,73,41,32,56.16,43.84,-8.35,10.0,0.3
2023-01-18,SYNE3.SA,-1.0,7.47,30.76,71,41,30,57.75,42.25,-8.35,10.0,0.34
2023-01-18,SYNE3.SA,-1.1,0.98,21.58,70,40,30,57.14,42.86,-8.15,6.44,0.24
2023-01-18,SYNE3.SA,-1.2,-5.69,12.38,65,37,28,56.92,43.08,-8.15,6.64,0.14
2023-01-18,SYNE3.SA,-1.3,-6.43,18.51,66,38,28,57.58,42.42,-7.95,6.64,0.21
2023-01-18,SYNE3.SA,-1.4,-6.09,14.97,59,34,25,57.63,42.37,-7.95,6.84,0.17
2023-01-18,SYNE3.SA,-1.5,4.09,19.12,56,33,23,58.93,41.07,-7.75,6.84,0.21
2023-01-18,SYNE3.SA,-1.6,5.74,12.81,53,32,21,60.38,39.62,-7.75,7.04,0.14
2023-01-18,SYNE3.SA,-1.7,1.03,12.72,52,31,21,59.62,40.38,-7.55,7.04,0.14
2023-01-18,SYNE3.SA,-1.8,-2.03,6.98,49,28,21,57.14,42.86,-7.55,3.75,0.08
2023-01-18,SYNE3.SA,-1.9,4.4,6.55,43,25,18,58.14,41.86,-7.36,3.75,0.07
2023-01-18,SYNE3.SA,-2.0,9.67,7.24,40,22,18,55.0,45.0,-7.36,3.96,0.08
2023-01-18,SYNE3.SA,-2.1,11.92,6.61,38,21,17,55.26,44.74,-7.16,3.96,0.07
2023-01-18,SYNE3.SA,-2.2,15.19,4.53,34,19,15,55.88,44.12,-7.16,2.97,0.05
2023-01-18,SYNE3.SA,-2.3,13.96,7.46,32,19,13,59.38,40.62,-6.96,3.18,0.08
2023-01-18,SYNE3.SA,-2.4,4.02,7.49,30,19,11,63.33,36.67,-6.96,3.18,0.08
2023-01-18,SYNE3.SA,-2.5,7.54,9.54,30,20,10,66.67,33.33,-6.76,3.4,0.11
2023-01-18,SYNE3.SA,-2.6,-5.61,6.47,26,16,10,61.54,38.46,-6.76,3.4,0.07
2023-01-18,SYNE3.SA,-2.7,-3.95,3.66,25,15,10,60.0,40.0,-6.56,3.61,0.04
2023-01-18,SYNE3.SA,-2.8,-2.19,4.69,23,14,9,60.87,39.13,-6.56,3.61,0.05
2023-01-18,SYNE3.SA,-2.9,-2.01,4.14,21,12,9,57.14,42.86,-6.36,3.82,0.05
2023-01-18,SYNE3.SA,-3.0,-2.88,0.19,17,9,8,52.94,47.06,-6.36,3.82,0.0
2023-01-18,SYNE3.SA,-3.1,-7.16,1.97,16,8,8,50.0,50.0,-6.16,4.03,0.02
2023-01-18,SYNE3.SA,-3.2,-3.27,3.28,16,9,7,56.25,43.75,-6.16,4.03,0.04
2023-01-18,SYNE3.SA,-3.3,-3.74,3.77,13,8,5,61.54,38.46,-5.96,4.25,0.04
2023-01-18,SYNE3.SA,-3.4,-0.41,4.04,13,8,5,61.54,38.46,-5.96,4.25,0.04
2023-01-18,SYNE3.SA,-3.5,-0.1,2.2,14,9,5,64.29,35.71,-5.77,4.25,0.02
2023-01-18,SYNE3.SA,-3.6,-3.7,-2.62,11,6,5,54.55,45.45,-5.77,4.46,-0.03
2023-01-18,SYNE3.SA,-3.7,-8.44,-1.34,11,6,5,54.55,45.45,-5.57,4.46,-0.01
2023-01-18,SYNE3.SA,-3.8,-11.88,-5.02,9,5,4,55.56,44.44,-5.57,1.41,-0.06
2023-01-18,SYNE3.SA,-3.9,-8.07,-3.56,9,5,4,55.56,44.44,-5.37,1.65,-0.04
2023-01-18,SYNE3.SA,-4.0,-5.44,-2.96,10,6,4,60.0,40.0,-5.37,1.65,-0.03
2023-01-18,T1AL34.SA,-0.5,-98.69,-52.99,69,34,35,49.28,50.72,-24.44,17.96,-0.59
2023-01-18,T1AL34.SA,-0.6,-80.2,-46.27,68,35,33,51.47,48.53,-24.06,17.96,-0.51
2023-01-18,T1AL34.SA,-0.7,-83.8,-51.33,67,34,33,50.75,49.25,-24.06,18.2,-0.57
2023-01-18,T1AL34.SA,-0.8,-81.22,-54.92,67,34,33,50.75,49.25,-24.06,18.2,-0.61
2023-01-18,T1AL34.SA,-0.9,-79.29,-48.79,65,33,32,50.77,49.23,-24.06,18.45,-0.54
2023-01-18,T1AL34.SA,-1.0,-68.85,-46.6,65,34,31,52.31,47.69,-23.68,18.45,-0.52
2023-01-18,T1AL34.SA,-1.1,-56.62,-44.35,65,34,31,52.31,47.69,-23.68,18.69,-0.49
2023-01-18,T1AL34.SA,-1.2,-76.05,-41.55,62,32,30,51.61,48.39,-23.68,18.69,-0.46
2023-01-18,T1AL34.SA,-1.3,-60.51,-31.44,63,34,29,53.97,46.03,-23.68,18.69,-0.35
2023-01-18,T1AL34.SA,-1.4,-56.77,-38.49,60,31,29,51.67,48.33,-23.31,18.93,-0.43
2023-01-18,T1AL34.SA,-1.5,-51.88,-33.78,61,32,29,52.46,47.54,-23.31,18.93,-0.38
2023-01-18,T1AL34.SA,-1.6,-47.46,-37.04,59,30,29,50.85,49.15,-23.31,19.17,-0.41
2023-01-18,T1AL34.SA,-1.7,-23.31,-28.98,57,30,27,52.63,47.37,-22.93,19.17,-0.32
2023-01-18,T1AL34.SA,-1.8,-8.37,-24.86,56,29,27,51.79,48.21,-22.93,19.17,-0.28
2023-01-18,T1AL34.SA,-1.9,-1.48,-20.99,56,29,27,51.79,48.21,-22.93,19.42,-0.23
2023-01-18,T1AL34.SA,-2.0,2.05,-22.08,53,26,27,49.06,50.94,-22.93,19.42,-0.25
2023-01-18,T1AL34.SA,-2.1,-3.4,-28.8,52,25,27,48.08,51.92,-22.56,19.66,-0.32
2023-01-18,T1AL34.SA,-2.2,8.23,-28.2,52,26,26,50.0,50.0,-22.56,19.66,-0.31
2023-01-18,T1AL34.SA,-2.3,5.22,-36.12,50,24,26,48.0,52.0,-22.56,19.66,-0.4
2023-01-18,T1AL34.SA,-2.4,-13.66,-29.99,49,24,25,48.98,51.02,-22.56,19.9,-0.33
2023-01-18,T1AL34.SA,-2.5,-17.39,-24.56,47,24,23,51.06,48.94,-22.18,19.9,-0.27
2023-01-18,T1AL34.SA,-2.6,-6.07,-22.76,47,24,23,51.06,48.94,-22.18,20.15,-0.25
2023-01-18,T1AL34.SA,-2.7,3.11,-23.34,46,24,22,52.17,47.83,-22.18,20.15,-0.26
2023-01-18,T1AL34.SA,-2.8,0.63,-28.79,43,21,22,48.84,51.16,-22.18,20.39,-0.32
2023-01-18,T1AL34.SA,-2.9,11.31,-27.56,44,22,22,50.0,50.0,-21.8,20.39,-0.31
2023-01-18,T1AL34.SA,-3.0,4.77,-27.4,43,21,22,48.84,51.16,-21.8,20.39,-0.3
2023-01-18,T1AL34.SA,-3.1,13.78,-26.2,43,21,22,48.84,51.16,-21.8,20.63,-0.29
2023-01-18,T1AL34.SA,-3.2,27.53,-24.27,42,20,22,47.62,52.38,-21.43,20.63,-0.27
2023-01-18,T1AL34.SA,-3.3,36.85,-21.97,40,19,21,47.5,52.5,-21.43,20.87,-0.24
2023-01-18,T1AL34.SA,-3.4,49.14,-19.02,40,19,21,47.5,52.5,-21.43,20.87,-0.21
2023-01-18,T1AL34.SA,-3.5,34.99,-31.44,35,15,20,42.86,57.14,-21.43,20.87,-0.35
2023-01-18,T1AL34.SA,-3.6,28.11,-47.54,35,15,20,42.86,57.14,-21.05,10.33,-0.53
2023-01-18,T1AL34.SA,-3.7,35.5,-44.78,35,15,20,42.86,57.14,-21.05,10.6,-0.5
2023-01-18,T1AL34.SA,-3.8,41.61,-40.64,35,15,20,42.86,57.14,-21.05,10.6,-0.45
2023-01-18,T1AL34.SA,-3.9,26.45,-39.28,35,15,20,42.86,57.14,-21.05,10.6,-0.44
2023-01-18,T1AL34.SA,-4.0,27.49,-35.2,35,15,20,42.86,57.14,-20.68,10.87,-0.39
2023-01-18,T1TW34.SA,-0.5,-127.59,-34.66,55,20,35,36.36,63.64,-6.42,3.41,-0.39
2023-01-18,T1TW34.SA,-0.6,-121.34,-35.03,52,18,34,34.62,65.38,-6.32,3.52,-0.39
2023-01-18,T1TW34.SA,-0.7,-112.65,-30.47,49,19,30,38.78,61.22,-6.22,3.61,-0.34
2023-01-18,T1TW34.SA,-0.8,-101.5,-25.63,48,19,29,39.58,60.42,-6.12,3.71,-0.28
2023-01-18,T1TW34.SA,-0.9,-98.08,-29.03,45,16,29,35.56,64.44,-6.02,3.81,-0.32
2023-01-18,T1TW34.SA,-1.0,-90.1,-27.25,42,15,27,35.71,64.29,-5.92,3.92,-0.3
2023-01-18,T1TW34.SA,-1.1,-84.41,-24.5,40,13,27,32.5,67.5,-5.82,4.01,-0.27
2023-01-18,T1TW34.SA,-1.2,-78.27,-23.95,39,13,26,33.33,66.67,-5.72,4.11,-0.27
2023-01-18,T1TW34.SA,-1.3,-70.77,-22.12,38,14,24,36.84,63.16,-5.62,4.21,-0.25
2023-01-18,T1TW34.SA,-1.4,-63.32,-18.32,38,14,24,36.84,63.16,-5.52,4.32,-0.2
2023-01-18,T1TW34.SA,-1.5,-58.64,-15.45,36,14,22,38.89,61.11,-5.42,4.41,-0.17
2023-01-18,T1TW34.SA,-1.6,-52.18,-13.48,33,12,21,36.36,63.64,-5.32,4.51,-0.15
2023-01-18,T1TW34.SA,-1.7,-46.58,-10.67,32,11,21,34.38,65.62,-5.22,4.61,-0.12
2023-01-18,T1TW34.SA,-1.8,-39.99,-7.51,32,12,20,37.5,62.5,-5.12,4.72,-0.08
2023-01-18,T1TW34.SA,-1.9,-33.42,-5.04,30,10,20,33.33,66.67,-5.02,4.81,-0.06
2023-01-18,T1TW34.SA,-2.0,-35.52,-10.75,27,8,19,29.63,70.37,-4.92,3.12,-0.12
2023-01-18,T1TW34.SA,-2.1,-36.33,-12.74,24,7,17,29.17,70.83,-4.82,2.91,-0.14
2023-01-18,T1TW34.SA,-2.2,-35.06,-11.38,23,7,16,30.43,69.57,-4.72,3.01,-0.13
2023-01-18,T1TW34.SA,-2.3,-32.76,-9.19,22,9,13,40.91,59.09,-4.62,3.1,-0.1
2023-01-18,T1TW34.SA,-2.4,-34.38,-12.9,19,7,12,36.84,63.16,-4.52,2.78,-0.14
2023-01-18,T1TW34.SA,-2.5,-30.48,-11.09,18,8,10,44.44,55.56,-4.42,2.88,-0.12
2023-01-18,T1TW34.SA,-2.6,-29.55,-12.29,17,7,10,41.18,58.82,-4.32,1.69,-0.14
2023-01-18,T1TW34.SA,-2.7,-25.79,-10.59,17,7,10,41.18,58.82,-4.22,1.79,-0.12
2023-01-18,T1TW34.SA,-2.8,-22.96,-9.85,14,6,8,42.86,57.14,-4.12,1.89,-0.11
2023-01-18,T1TW34.SA,-2.9,-20.15,-9.03,13,5,8,38.46,61.54,-4.02,1.99,-0.1
2023-01-18,T1TW34.SA,-3.0,-17.02,-7.72,13,5,8,38.46,61.54,-3.92,2.09,-0.09
2023-01-18,T1TW34.SA,-3.1,-14.03,-6.43,13,5,8,38.46,61.54,-3.82,2.19,-0.07
2023-01-18,T1TW34.SA,-3.2,-12.17,-6.27,12,4,8,33.33,66.67,-3.72,2.29,-0.07
2023-01-18,T1TW34.SA,-3.3,-13.44,-6.13,11,4,7,36.36,63.64,-3.62,2.4,-0.07
2023-01-18,T1TW34.SA,-3.4,-11.38,-5.17,10,4,6,40.0,60.0,-3.52,2.5,-0.06
2023-01-18,T1TW34.SA,-3.5,-14.3,-4.96,9,3,6,33.33,66.67,-3.42,2.6,-0.06
2023-01-18,T1TW34.SA,-3.6,-14.44,-4.07,9,3,6,33.33,66.67,-3.32,2.69,-0.05
2023-01-18,T1TW34.SA,-3.7,-12.44,-3.16,9,3,6,33.33,66.67,-3.22,2.79,-0.04
2023-01-18,T1TW34.SA,-3.8,-10.44,-2.28,9,3,6,33.33,66.67,-3.12,2.89,-0.03
2023-01-18,T1TW34.SA,-3.9,-8.46,-1.37,8,3,5,37.5,62.5,-3.02,2.99,-0.02
2023-01-18,T1TW34.SA,-4.0,-6.99,-0.58,8,3,5,37.5,62.5,-2.92,3.09,-0.01
2023-01-18,T2DH34.SA,-0.5,-147.61,-27.93,63,26,37,41.27,58.73,-5.95,5.09,-0.31
2023-01-18,T2DH34.SA,-0.6,-136.3,-19.29,62,26,36,41.94,58.06,-5.95,5.31,-0.21
2023-01-18,T2DH34.SA,-0.7,-134.66,-16.69,61,25,36,40.98,59.02,-5.75,5.31,-0.19
2023-01-18,T2DH34.SA,-0.8,-125.42,-14.56,55,23,32,41.82,58.18,-5.75,5.53,-0.16
2023-01-18,T2DH34.SA,-0.9,-118.15,-13.0,53,21,32,39.62,60.38,-5.56,5.53,-0.14
2023-01-18,T2DH34.SA,-1.0,-107.05,-9.62,54,22,32,40.74,59.26,-5.56,5.75,-0.11
2023-01-18,T2DH34.SA,-1.1,-101.24,-6.02,53,21,32,39.62,60.38,-5.36,5.75,-0.07
2023-01-18,T2DH34.SA,-1.2,-98.63,-9.34,47,17,30,36.17,63.83,-5.36,5.75,-0.1
2023-01-18,T2DH34.SA,-1.3,-110.98,-7.82,44,16,28,36.36,63.64,-5.16,5.97,-0.09
2023-01-18,T2DH34.SA,-1.4,-100.48,-3.48,44,17,27,38.64,61.36,-5.16,5.97,-0.04
2023-01-18,T2DH34.SA,-1.5,-90.55,1.26,46,19,27,41.3,58.7,-4.96,6.19,0.01
2023-01-18,T2DH34.SA,-1.6,-84.87,2.31,42,18,24,42.86,57.14,-4.96,6.19,0.03
2023-01-18,T2DH34.SA,-1.7,-75.46,4.82,39,16,23,41.03,58.97,-4.76,6.42,0.05
2023-01-18,T2DH34.SA,-1.8,-69.14,4.53,39,16,23,41.03,58.97,-4.76,6.42,0.05
2023-01-18,T2DH34.SA,-1.9,-63.13,8.91,38,17,21,44.74,55.26,-4.56,6.64,0.1
2023-01-18,T2DH34.SA,-2.0,-63.4,7.29,35,15,20,42.86,57.14,-4.56,6.64,0.08
2023-01-18,T2DH34.SA,-2.1,-67.13,11.47,34,15,19,44.12,55.88,-4.37,6.64,0.13
2023-01-18,T2DH34.SA,-2.2,-62.42,11.8,31,14,17,45.16,54.84,-4.37,6.86,0.13
2023-01-18,T2DH34.SA,-2.3,-55.96,12.34,29,13,16,44.83,55.17,-4.17,6.86,0.14
2023-01-18,T2DH34.SA,-2.4,-57.46,13.32,26,12,14,46.15,53.85,-4.17,7.08,0.15
2023-01-18,T2DH34.SA,-2.5,-50.56,14.73,23,11,12,47.83,52.17,-3.97,7.08,0.16
2023-01-18,T2DH34.SA,-2.6,-52.5,10.45,23,11,12,47.83,52.17,-3.97,7.3,0.12
2023-01-18,T2DH34.SA,-2.7,-47.39,12.22,24,12,12,50.0,50.0,-3.77,7.3,0.14
2023-01-18,T2DH34.SA,-2.8,-46.59,14.1,22,10,12,45.45,54.55,-3.77,7.52,0.16
2023-01-18,T2DH34.SA,-2.9,-42.45,15.72,20,10,10,50.0,50.0,-3.57,7.52,0.17
2023-01-18,T2DH34.SA,-3.0,-50.52,18.44,20,10,10,50.0,50.0,-3.57,7.74,0.2
2023-01-18,T2DH34.SA,-3.1,-50.5,20.09,22,12,10,54.55,45.45,-3.37,7.74,0.22
2023-01-18,T2DH34.SA,-3.2,-44.65,22.58,21,12,9,57.14,42.86,-3.37,7.74,0.25
2023-01-18,T2DH34.SA,-3.3,-40.17,24.04,19,11,8,57.89,42.11,-3.17,7.96,0.27
2023-01-18,T2DH34.SA,-3.4,-36.48,25.84,19,11,8,57.89,42.11,-3.17,7.96,0.29
2023-01-18,T2DH34.SA,-3.5,-44.69,15.33,17,9,8,52.94,47.06,-2.98,8.19,0.17
2023-01-18,T2DH34.SA,-3.6,-45.85,10.74,16,8,8,50.0,50.0,-2.98,8.19,0.12
2023-01-18,T2DH34.SA,-3.7,-43.29,12.39,15,7,8,46.67,53.33,-2.78,8.41,0.14
2023-01-18,T2DH34.SA,-3.8,-39.73,13.6,15,7,8,46.67,53.33,-2.78,8.41,0.15
2023-01-18,T2DH34.SA,-3.9,-35.07,15.04,14,7,7,50.0,50.0,-2.58,8.63,0.17
2023-01-18,T2DH34.SA,-4.0,-33.76,13.85,11,6,5,54.55,45.45,-2.58,8.63,0.15
2023-01-18,T2TD34.SA,-0.5,-234.25,-91.07,53,13,40,24.53,75.47,-9.64,4.22,-1.01
2023-01-18,T2TD34.SA,-0.6,-218.14,-81.5,49,13,36,26.53,73.47,-9.29,4.22,-0.91
2023-01-18,T2TD34.SA,-0.7,-217.05,-79.39,51,15,36,29.41,70.59,-9.29,3.94,-0.88
2023-01-18,T2TD34.SA,-0.8,-217.71,-83.71,48,12,36,25.0,75.0,-9.29,3.94,-0.93
2023-01-18,T2TD34.SA,-0.9,-211.05,-80.59,46,12,34,26.09,73.91,-8.93,3.94,-0.9
2023-01-18,T2TD34.SA,-1.0,-201.67,-74.96,45,12,33,26.67,73.33,-8.93,4.33,-0.83
2023-01-18,T2TD34.SA,-1.1,-188.56,-69.94,42,9,33,21.43,78.57,-8.93,4.33,-0.78
2023-01-18,T2TD34.SA,-1.2,-182.98,-68.19,42,9,33,21.43,78.57,-8.93,4.33,-0.76
2023-01-18,T2TD34.SA,-1.3,-178.05,-66.88,42,9,33,21.43,78.57,-8.57,4.33,-0.74
2023-01-18,T2TD34.SA,-1.4,-169.74,-67.07,38,7,31,18.42,81.58,-8.57,3.42,-0.75
2023-01-18,T2TD34.SA,-1.5,-157.81,-62.38,36,7,29,19.44,80.56,-8.57,3.85,-0.69
2023-01-18,T2TD34.SA,-1.6,-159.98,-62.53,34,5,29,14.71,85.29,-8.57,3.85,-0.69
2023-01-18,T2TD34.SA,-1.7,-147.14,-58.02,31,5,26,16.13,83.87,-8.21,3.85,-0.64
2023-01-18,T2TD34.SA,-1.8,-139.34,-56.66,30,5,25,16.67,83.33,-8.21,3.85,-0.63
2023-01-18,T2TD34.SA,-1.9,-127.29,-52.82,30,7,23,23.33,76.67,-8.21,3.85,-0.59
2023-01-18,T2TD34.SA,-2.0,-121.6,-53.07,30,7,23,23.33,76.67,-7.86,3.01,-0.59
2023-01-18,T2TD34.SA,-2.1,-126.04,-53.5,29,6,23,20.69,79.31,-7.86,2.23,-0.59
2023-01-18,T2TD34.SA,-2.2,-120.58,-50.98,27,6,21,22.22,77.78,-7.86,2.23,-0.57
2023-01-18,T2TD34.SA,-2.3,-114.46,-48.27,27,7,20,25.93,74.07,-7.86,2.23,-0.54
2023-01-18,T2TD34.SA,-2.4,-112.07,-45.34,25,6,19,24.0,76.0,-7.5,2.23,-0.5
2023-01-18,T2TD34.SA,-2.5,-105.76,-45.76,23,5,18,21.74,78.26,-7.5,0.99,-0.51
2023-01-18,T2TD34.SA,-2.6,-105.44,-44.01,23,5,18,21.74,78.26,-7.5,1.16,-0.49
2023-01-18,T2TD34.SA,-2.7,-99.46,-40.37,23,5,18,21.74,78.26,-7.14,1.24,-0.45
2023-01-18,T2TD34.SA,-2.8,-104.22,-38.5,21,6,15,28.57,71.43,-7.14,1.24,-0.43
2023-01-18,T2TD34.SA,-2.9,-101.66,-37.02,21,6,15,28.57,71.43,-7.14,1.32,-0.41
2023-01-18,T2TD34.SA,-3.0,-94.17,-34.82,21,6,15,28.57,71.43,-7.14,1.55,-0.39
2023-01-18,T2TD34.SA,-3.1,-91.17,-31.24,20,7,13,35.0,65.0,-6.79,1.55,-0.35
2023-01-18,T2TD34.SA,-3.2,-83.86,-30.07,21,8,13,38.1,61.9,-6.79,1.66,-0.33
2023-01-18,T2TD34.SA,-3.3,-78.18,-28.8,20,7,13,35.0,65.0,-6.79,1.66,-0.32
2023-01-18,T2TD34.SA,-3.4,-73.04,-26.71,21,8,13,38.1,61.9,-6.43,1.66,-0.3
2023-01-18,T2TD34.SA,-3.5,-77.23,-26.32,21,8,13,38.1,61.9,-6.43,1.66,-0.29
2023-01-18,T2TD34.SA,-3.6,-72.81,-23.87,21,8,13,38.1,61.9,-6.43,2.07,-0.27
2023-01-18,T2TD34.SA,-3.7,-69.23,-22.04,21,8,13,38.1,61.9,-6.43,2.07,-0.24
2023-01-18,T2TD34.SA,-3.8,-64.04,-20.57,21,8,13,38.1,61.9,-6.07,2.07,-0.23
2023-01-18,T2TD34.SA,-3.9,-59.32,-19.16,18,6,12,33.33,66.67,-6.07,2.15,-0.21
2023-01-18,T2TD34.SA,-4.0,-57.29,-19.45,16,5,11,31.25,68.75,-6.07,2.15,-0.22
2023-01-18,TAEE11.SA,-0.5,-4.98,-8.75,60,21,39,35.0,65.0,-3.89,3.51,-0.1
2023-01-18,TAEE11.SA,-0.6,1.47,-4.78,58,23,35,39.66,60.34,-3.82,3.59,-0.05
2023-01-18,TAEE11.SA,-0.7,-8.15,-12.43,46,16,30,34.78,65.22,-3.71,3.69,-0.14
2023-01-18,TAEE11.SA,-0.8,-5.47,-8.26,45,21,24,46.67,53.33,-3.61,3.79,-0.09
2023-01-18,TAEE11.SA,-0.9,-9.71,-5.51,42,20,22,47.62,52.38,-3.51,3.9,-0.06
2023-01-18,TAEE11.SA,-1.0,-8.25,-4.8,37,16,21,43.24,56.76,-3.41,4.0,-0.05
2023-01-18,TAEE11.SA,-1.1,-5.59,-4.02,33,15,18,45.45,54.55,-3.3,4.1,-0.04
2023-01-18,TAEE11.SA,-1.2,-4.02,-2.34,31,13,18,41.94,58.06,-3.2,4.2,-0.03
2023-01-18,TAEE11.SA,-1.3,-7.93,-5.09,28,13,15,46.43,53.57,-3.1,1.73,-0.06
2023-01-18,TAEE11.SA,-1.4,-7.36,-3.71,24,9,15,37.5,62.5,-3.0,1.84,-0.04
2023-01-18,TAEE11.SA,-1.5,-8.01,-3.67,18,6,12,33.33,66.67,-2.89,1.94,-0.04
2023-01-18,TAEE11.SA,-1.6,-8.33,-2.99,16,6,10,37.5,62.5,-2.82,2.02,-0.03
2023-01-18,TAEE11.SA,-1.7,-6.06,-2.13,13,7,6,53.85,46.15,-2.72,2.13,-0.02
2023-01-18,TAEE11.SA,-1.8,-6.02,-3.2,11,5,6,45.45,54.55,-2.61,1.05,-0.04
2023-01-18,TAEE11.SA,-1.9,-6.99,-3.68,9,4,5,44.44,55.56,-2.51,0.95,-0.04
2023-01-18,TAEE11.SA,-2.0,-6.31,-3.14,8,3,5,37.5,62.5,-2.41,1.04,-0.03
2023-01-18,TAEE11.SA,-2.1,-5.41,-2.84,6,2,4,33.33,66.67,-2.31,1.16,-0.03
2023-01-18,TAEE11.SA,-2.2,-4.59,-2.64,5,2,3,40.0,60.0,-2.2,1.24,-0.03
2023-01-18,TAEE11.SA,-2.3,-4.61,-2.1,5,2,3,40.0,60.0,-2.1,1.36,-0.02
2023-01-18,TAEE11.SA,-2.4,-4.0,-1.9,4,1,3,25.0,75.0,-2.0,1.45,-0.02
2023-01-18,TAEE11.SA,-2.5,-3.6,-1.5,4,1,3,25.0,75.0,-1.9,1.54,-0.02
2023-01-18,TAEE11.SA,-2.6,-2.86,-1.06,4,1,3,25.0,75.0,-1.79,1.66,-0.01
2023-01-18,TAEE11.SA,-2.7,-2.21,-0.72,4,1,3,25.0,75.0,-1.72,1.75,-0.01
2023-01-18,TAEE11.SA,-2.8,-1.49,-0.28,4,1,3,25.0,75.0,-1.61,1.87,-0.0
2023-01-18,TAEE11.SA,-2.9,-0.87,0.13,4,2,2,50.0,50.0,-1.51,1.96,0.0
2023-01-18,TAEE11.SA,-3.0,-0.28,0.49,4,2,2,50.0,50.0,-1.41,2.04,0.01
2023-01-18,TAEE11.SA,-3.1,0.34,0.92,4,2,2,50.0,50.0,-1.31,2.16,0.01
2023-01-18,TAEE11.SA,-3.2,0.93,1.3,4,2,2,50.0,50.0,-1.2,2.25,0.01
2023-01-18,TAEE11.SA,-3.3,1.53,1.71,4,3,1,75.0,25.0,-1.1,2.34,0.02
2023-01-18,TAEE11.SA,-3.4,1.61,1.59,3,2,1,66.67,33.33,-1.0,2.46,0.02
2023-01-18,TAEE11.SA,-3.5,2.11,1.88,3,2,1,66.67,33.33,-0.9,2.55,0.02
2023-01-18,TAEE11.SA,-3.6,2.32,2.18,3,2,1,66.67,33.33,-0.79,2.64,0.02
2023-01-18,TAEE11.SA,-3.7,-0.03,-0.29,2,1,1,50.0,50.0,-0.72,0.43,-0.0
2023-01-18,TAEE11.SA,-3.8,-0.26,-0.61,1,0,1,0.0,100.0,-0.61,0.0,-0.01
2023-01-18,TAEE11.SA,-3.9,-0.06,-0.51,1,0,1,0.0,100.0,-0.51,0.0,-0.01
2023-01-18,TAEE11.SA,-4.0,0.13,-0.41,1,0,1,0.0,100.0,-0.41,0.0,-0.0
2023-01-18,TASA3.SA,-0.5,-62.55,-14.52,78,36,42,46.15,53.85,-7.51,5.41,-0.16
2023-01-18,TASA3.SA,-0.6,-58.71,-9.67,71,34,37,47.89,52.11,-7.44,5.49,-0.11
2023-01-18,TASA3.SA,-0.7,-57.0,-8.71,73,38,35,52.05,47.95,-7.36,5.66,-0.1
2023-01-18,TASA3.SA,-0.8,-55.91,-3.82,73,38,35,52.05,47.95,-7.21,5.74,-0.04
2023-01-18,TASA3.SA,-0.9,-43.58,-1.31,70,36,34,51.43,48.57,-7.13,5.82,-0.01
2023-01-18,TASA3.SA,-1.0,-30.66,5.7,69,38,31,55.07,44.93,-7.06,5.9,0.06
2023-01-18,TASA3.SA,-1.1,-20.82,6.32,65,38,27,58.46,41.54,-6.98,5.98,0.07
2023-01-18,TASA3.SA,-1.2,-29.01,4.81,62,37,25,59.68,40.32,-6.83,6.15,0.05
2023-01-18,TASA3.SA,-1.3,-29.86,-2.63,56,32,24,57.14,42.86,-6.75,3.34,-0.03
2023-01-18,TASA3.SA,-1.4,-32.88,-6.63,50,28,22,56.0,44.0,-6.68,3.47,-0.07
2023-01-18,TASA3.SA,-1.5,-32.61,-9.16,47,26,21,55.32,44.68,-6.53,3.54,-0.1
2023-01-18,TASA3.SA,-1.6,-26.67,-6.44,44,25,19,56.82,43.18,-6.45,3.68,-0.07
2023-01-18,TASA3.SA,-1.7,-26.21,-5.98,42,24,18,57.14,42.86,-6.37,3.74,-0.07
2023-01-18,TASA3.SA,-1.8,-23.53,-5.82,40,23,17,57.5,42.5,-6.22,3.56,-0.06
2023-01-18,TASA3.SA,-1.9,-23.72,-7.81,37,22,15,59.46,40.54,-6.15,3.65,-0.09
2023-01-18,TASA3.SA,-2.0,-19.28,-4.98,38,23,15,60.53,39.47,-6.07,3.82,-0.06
2023-01-18,TASA3.SA,-2.1,-19.77,-6.12,34,19,15,55.88,44.12,-5.92,3.9,-0.07
